YEAR,MONTH_NUM,FLT_DATE,APT_ICAO,APT_NAME,IFR_Departures,ATC_Pre_Delay_Min
2024,9,2024-09-19,LIPE,Bologna,120,71.0
2024,9,2024-09-20,LIPE,Bologna,133,64.0
2024,9,2024-09-21,LIPE,Bologna,127,124.0
2024,9,2024-09-22,LIPE,Bologna,139,39.0
2024,9,2024-09-23,LIPE,Bologna,149,100.0
2024,9,2024-09-24,LIPE,Bologna,93,60.0
2024,9,2024-09-25,LIPE,Bologna,132,67.0
2024,9,2024-09-26,LIPE,Bologna,130,131.0
2024,9,2024-09-27,LIPE,Bologna,139,161.0
2024,9,2024-09-28,LIPE,Bologna,125,39.0
2024,9,2024-09-29,LIPE,Bologna,136,160.0
2024,9,2024-09-30,LIPE,Bologna,134,21.0
2024,10,2024-10-01,LIPE,Bologna,123,55.0
2024,10,2024-10-02,LIPE,Bologna,137,50.0
2024,10,2024-10-03,LIPE,Bologna,137,93.0
2024,10,2024-10-04,LIPE,Bologna,126,40.0
2024,10,2024-10-05,LIPE,Bologna,126,27.0
2024,10,2024-10-06,LIPE,Bologna,131,42.0
2024,10,2024-10-07,LIPE,Bologna,140,49.0
2024,10,2024-10-08,LIPE,Bologna,135,25.0
2024,10,2024-10-09,LIPE,Bologna,129,57.0
2024,10,2024-10-10,LIPE,Bologna,135,50.0
2024,10,2024-10-11,LIPE,Bologna,148,122.0
2024,10,2024-10-12,LIPE,Bologna,118,29.0
2024,10,2024-10-13,LIPE,Bologna,131,73.0
2024,10,2024-10-14,LIPE,Bologna,134,113.0
2024,10,2024-10-15,LIPE,Bologna,123,36.0
2024,10,2024-10-16,LIPE,Bologna,129,39.0
2024,10,2024-10-17,LIPE,Bologna,127,23.0
2024,10,2024-10-18,LIPE,Bologna,138,83.0
2024,10,2024-10-19,LIPE,Bologna,117,28.0
2024,10,2024-10-20,LIPE,Bologna,145,109.0
2024,10,2024-10-21,LIPE,Bologna,132,37.0
2024,10,2024-10-22,LIPE,Bologna,121,56.0
2024,10,2024-10-23,LIPE,Bologna,133,44.0
2024,10,2024-10-24,LIPE,Bologna,130,46.0
2024,10,2024-10-25,LIPE,Bologna,129,73.0
2024,10,2024-10-26,LIPE,Bologna,112,92.0
2024,10,2024-10-27,LIPE,Bologna,106,17.0
2024,10,2024-10-28,LIPE,Bologna,116,18.0
2024,10,2024-10-29,LIPE,Bologna,107,0.0
2024,10,2024-10-30,LIPE,Bologna,104,13.0
2024,10,2024-10-31,LIPE,Bologna,112,32.0
2024,11,2024-11-01,LIPE,Bologna,103,42.0
2024,11,2024-11-02,LIPE,Bologna,92,28.0
2024,11,2024-11-03,LIPE,Bologna,107,21.0
2024,11,2024-11-04,LIPE,Bologna,113,89.0
2024,11,2024-11-05,LIPE,Bologna,77,22.0
2024,11,2024-11-06,LIPE,Bologna,75,3.0
2024,11,2024-11-07,LIPE,Bologna,79,92.0
2024,11,2024-11-08,LIPE,Bologna,114,15.0
2024,11,2024-11-09,LIPE,Bologna,93,36.0
2024,11,2024-11-10,LIPE,Bologna,102,35.0
2024,11,2024-11-11,LIPE,Bologna,109,25.0
2024,11,2024-11-12,LIPE,Bologna,77,8.0
2024,11,2024-11-13,LIPE,Bologna,77,6.0
2024,11,2024-11-14,LIPE,Bologna,78,23.0
2024,11,2024-11-15,LIPE,Bologna,116,58.0
2024,11,2024-11-16,LIPE,Bologna,93,37.0
2024,11,2024-11-17,LIPE,Bologna,101,53.0
2024,11,2024-11-18,LIPE,Bologna,111,31.0
2024,11,2024-11-19,LIPE,Bologna,84,73.0
2024,11,2024-11-20,LIPE,Bologna,74,8.0
2024,11,2024-11-21,LIPE,Bologna,86,12.0
2024,11,2024-11-22,LIPE,Bologna,113,118.0
2024,11,2024-11-23,LIPE,Bologna,93,5.0
2024,11,2024-11-24,LIPE,Bologna,97,86.0
2024,11,2024-11-25,LIPE,Bologna,106,59.0
2024,11,2024-11-26,LIPE,Bologna,75,7.0
2024,11,2024-11-27,LIPE,Bologna,71,10.0
2024,11,2024-11-28,LIPE,Bologna,83,54.0
2024,11,2024-11-29,LIPE,Bologna,105,73.0
2024,11,2024-11-30,LIPE,Bologna,96,59.0
2024,12,2024-12-01,LIPE,Bologna,101,24.0
2024,12,2024-12-02,LIPE,Bologna,110,39.0
2024,12,2024-12-03,LIPE,Bologna,80,7.0
2024,12,2024-12-04,LIPE,Bologna,71,12.0
2024,12,2024-12-05,LIPE,Bologna,80,45.0
2024,12,2024-12-06,LIPE,Bologna,111,68.0
2024,12,2024-12-07,LIPE,Bologna,94,32.0
2024,12,2024-12-08,LIPE,Bologna,96,11.0
2024,12,2024-12-09,LIPE,Bologna,106,32.0
2024,12,2024-12-10,LIPE,Bologna,73,14.0
2024,12,2024-12-11,LIPE,Bologna,69,11.0
2024,12,2024-12-12,LIPE,Bologna,80,9.0
2024,12,2024-12-13,LIPE,Bologna,119,186.0
2024,12,2024-12-14,LIPE,Bologna,93,38.0
2024,12,2024-12-15,LIPE,Bologna,100,36.0
2024,12,2024-12-16,LIPE,Bologna,111,47.0
2024,12,2024-12-17,LIPE,Bologna,73,65.0
2024,12,2024-12-18,LIPE,Bologna,73,10.0
2024,12,2024-12-19,LIPE,Bologna,106,152.0
2024,12,2024-12-20,LIPE,Bologna,121,85.0
2024,12,2024-12-21,LIPE,Bologna,94,54.0
2024,12,2024-12-22,LIPE,Bologna,103,33.0
2024,12,2024-12-23,LIPE,Bologna,109,45.0
2024,12,2024-12-24,LIPE,Bologna,74,48.0
2024,12,2024-12-25,LIPE,Bologna,38,8.0
2024,12,2024-12-26,LIPE,Bologna,86,22.0
2024,12,2024-12-27,LIPE,Bologna,112,37.0
2024,12,2024-12-28,LIPE,Bologna,95,0.0
2024,12,2024-12-29,LIPE,Bologna,100,33.0
2024,12,2024-12-30,LIPE,Bologna,109,57.0
2024,12,2024-12-31,LIPE,Bologna,89,56.0
2025,1,2025-01-01,LIPE,Bologna,85,25.0
2025,1,2025-01-02,LIPE,Bologna,104,55.0
2025,1,2025-01-03,LIPE,Bologna,110,85.0
2025,1,2025-01-04,LIPE,Bologna,94,16.0
2025,1,2025-01-05,LIPE,Bologna,101,84.0
2025,1,2025-01-06,LIPE,Bologna,99,56.0
2025,1,2025-01-07,LIPE,Bologna,94,27.0
2025,1,2025-01-08,LIPE,Bologna,65,5.0
2025,1,2025-01-09,LIPE,Bologna,71,20.0
2025,1,2025-01-10,LIPE,Bologna,113,127.0
2025,1,2025-01-11,LIPE,Bologna,79,55.0
2025,1,2025-01-12,LIPE,Bologna,89,12.0
2025,1,2025-01-13,LIPE,Bologna,107,45.0
2025,1,2025-01-14,LIPE,Bologna,65,34.0
2025,1,2025-01-15,LIPE,Bologna,64,11.0
2025,1,2025-01-16,LIPE,Bologna,69,9.0
2025,1,2025-01-17,LIPE,Bologna,107,137.0
2025,1,2025-01-18,LIPE,Bologna,72,30.0
2025,1,2025-01-19,LIPE,Bologna,92,18.0
2025,1,2025-01-20,LIPE,Bologna,105,82.0
2025,1,2025-01-21,LIPE,Bologna,65,18.0
2025,1,2025-01-22,LIPE,Bologna,72,57.0
2025,1,2025-01-23,LIPE,Bologna,68,11.0
2025,1,2025-01-24,LIPE,Bologna,114,99.0
2025,1,2025-01-25,LIPE,Bologna,68,5.0
2025,1,2025-01-26,LIPE,Bologna,93,48.0
2025,1,2025-01-27,LIPE,Bologna,104,15.0
2025,1,2025-01-28,LIPE,Bologna,65,32.0
2025,1,2025-01-29,LIPE,Bologna,63,7.0
2025,1,2025-01-30,LIPE,Bologna,69,20.0
2025,1,2025-01-31,LIPE,Bologna,115,31.0
2025,2,2025-02-01,LIPE,Bologna,83,
2025,2,2025-02-02,LIPE,Bologna,96,
2025,2,2025-02-03,LIPE,Bologna,103,
2025,2,2025-02-04,LIPE,Bologna,71,
2025,2,2025-02-05,LIPE,Bologna,75,
2025,2,2025-02-06,LIPE,Bologna,70,
2025,2,2025-02-07,LIPE,Bologna,110,
2025,2,2025-02-08,LIPE,Bologna,86,
2025,2,2025-02-09,LIPE,Bologna,96,
2025,2,2025-02-10,LIPE,Bologna,110,
2025,2,2025-02-11,LIPE,Bologna,69,
2025,2,2025-02-12,LIPE,Bologna,75,
2025,2,2025-02-13,LIPE,Bologna,72,
2025,2,2025-02-14,LIPE,Bologna,112,
2025,2,2025-02-15,LIPE,Bologna,94,
2025,2,2025-02-16,LIPE,Bologna,98,
2025,2,2025-02-17,LIPE,Bologna,111,
2025,2,2025-02-18,LIPE,Bologna,84,
2025,2,2025-02-19,LIPE,Bologna,87,
2025,2,2025-02-20,LIPE,Bologna,87,
2025,2,2025-02-21,LIPE,Bologna,114,
2025,2,2025-02-22,LIPE,Bologna,88,
2025,2,2025-02-23,LIPE,Bologna,98,
2025,2,2025-02-24,LIPE,Bologna,109,
2025,2,2025-02-25,LIPE,Bologna,75,
2025,2,2025-02-26,LIPE,Bologna,73,
2025,2,2025-02-27,LIPE,Bologna,79,
2025,2,2025-02-28,LIPE,Bologna,110,
